Restaurant ID,Restaurant Name,Restaurant Name Length,Address,Address Length,Cuisines,Cuisine Count,Has Table booking,Has Table Booking (encoded),Has Online delivery,Has Online Delivery (encoded),Is delivering now,Is Delivering Now (encoded),Switch to order menu,Switch To Order Menu (encoded),Price range,Aggregate rating
17316233,Winifreds,9,"3847 1st Ave SE, Cedar Rapids, IA 52402",39,"American, Mediterranean, Seafood",3,No,0,No,0,No,0,No,0,3,3.7
17315883,Biaggi's Ristorante Italiano,28,"320 Collins Rd NE, Cedar Rapids, IA 52402",41,"Italian, Pizza",2,No,0,No,0,No,0,No,0,3,4.1
17315995,El Super Burrito,16,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",43,Mexican,1,No,0,No,0,No,0,No,0,1,4.1
17316018,Granite City Food & Brewery,27,"4755 1st Ave SE, Cedar Rapids, IA 52402",39,"American, Breakfast, Burger",3,No,0,No,0,No,0,No,0,3,4.1
17316038,Irish Democrat,14,"3207 1st Ave SE, Cedar Rapids, IA 52402",39,"American, BBQ, Burger",3,No,0,No,0,No,0,No,0,2,4.4
17316771,Taste of India,14,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",45,Indian,1,No,0,No,0,No,0,No,0,2,4.2
17316201,Thai Moon Restaurant,20,"4362 16th Ave SW, Cedar Rapids, IA 52404",40,"Chinese, Sushi, Thai",3,No,0,No,0,No,0,No,0,1,4.2
17316208,Ting's Red Lantern,18,"540 Boyson Rd NE, Cedar Rapids, IA 52402",40,Chinese,1,No,0,No,0,No,0,No,0,1,4.2
17316389,Monica's,8,"303 2nd Street, Coralville, IA 52241",36,"American, Italian, Pizza",3,No,0,No,0,No,0,No,0,2,3.8
17316278,Exotic India,12,"102 2nd Ave, Coralville, IA 52241",33,Indian,1,No,0,No,0,No,0,No,0,2,4.1
17316744,Shorts Burger and Shine,23,"18 S Clinton St, Iowa City, IA 52240",36,Burger,1,No,0,No,0,No,0,No,0,1,4.9
17316751,The Hamburg Inn No. 2 Inc.,26,"214 N Linn St, Iowa City, IA 52245",34,"American, Breakfast, Burger",3,No,0,No,0,No,0,No,0,1,4.5
17316766,Bluebird Diner,14,"330 E Market St, Iowa City, IA 52245",36,"Breakfast, Diner",2,No,0,No,0,No,0,No,0,2,3.6
17316743,Graze,5,"115 East College St, Iowa City, IA 52240",40,"American, International, Sushi",3,No,0,No,0,No,0,No,0,3,3.8
17316374,A & A Pagliai's Pizza,21,"302 E Bloomington St, Iowa City, IA 52245",41,Pizza,1,No,0,No,0,No,0,No,0,2,4.3
17316381,Atlas World Grill,17,"127 Iowa Ave, Iowa City, IA 52240",33,International,1,No,0,No,0,No,0,No,0,3,4.3
17316802,BlackStone,10,"503 Westbury Dr Ste 1, Iowa City, IA 52245",42,"American, Breakfast",2,No,0,No,0,No,0,No,0,2,4.1
17316416,Devotay,7,"117 N Linn St, Iowa City, IA 52245",34,"Mediterranean, Tapas, Vegetarian",3,No,0,No,0,No,0,No,0,3,4.0
17316449,Jimmy Jack's Rib Shack,22,"1940 Lower Muscatine Rd, Iowa City, IA 52240",44,BBQ,1,No,0,No,0,No,0,No,0,2,4.2
17316603,Zoeys Pizzeria,14,"690 10th St, Marion, IA 52302",29,"Pizza, Sandwich",2,No,0,No,0,No,0,No,0,2,4.7
16659169,Tokyo Sushi,11,"150 Richmond St, Chatham-Kent, ON N7M2V2",40,"Japanese, Sushi",2,No,0,No,0,No,0,No,0,2,3.7
17558684,Berry Patch Restaurant,22,"49289 Us-30, Westport, OR 97016",31,"American, Breakfast, Desserts",3,No,0,No,0,No,0,No,0,1,4.3
18366580,Sakura Sushi & Grill,20,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",48,"Asian, Japanese",2,No,0,No,0,No,0,No,0,2,3.1
17330755,Uptown Vietnam cuisine,22,"1250 Broadway, Columbus, GA 31901",33,"Asian, Vietnamese",2,No,0,No,0,No,0,No,0,1,3.3
17330611,Cafe Le Rue @ The Landings,26,"2523 Airport Thruway, Columbus, GA 31904",40,"American, Seafood, Cajun",3,No,0,No,0,No,0,No,0,2,4.6
17330609,Mark's City Grille,18,"7160 moon road, Columbus, GA 31909",34,American,1,No,0,No,0,No,0,No,0,2,4.5
17330024,B Merrell's,11,"7600 Veterans Pkwy, Columbus, GA 31909",38,"Burger, Bar Food, Southern",3,No,0,No,0,No,0,No,0,2,3.8
17330074,Cannon Brewpub,14,"1041 Broadway, Columbus, GA 31901",33,"Pizza, Bar Food",2,No,0,No,0,No,0,No,0,2,3.9
17330185,Fuji Japanese Steak House,25,"6499 Veterans Pkwy, Columbus, GA 31909",38,"Japanese, Steak",2,No,0,No,0,No,0,No,0,3,3.9
17330397,Ruth Ann's Family Restaurant,28,"941 Veterans Parkway, Columbus, GA 31901",40,"Breakfast, Diner, Southern",3,No,0,No,0,No,0,No,0,1,3.7
17330735,Samurai Japanese Cuisine & Sushi Bar,36,"1009 Broadway, Columbus, GA 31901",33,"Japanese, Steak, Sushi",3,No,0,No,0,No,0,No,0,3,3.6
17330676,Wasabi Sushi and Thai,21,"1639 Bradley Park Dr, Columbus, GA 31904",40,"Japanese, Sushi, Thai",3,No,0,No,0,No,0,No,0,3,3.7
17330048,Buckhead Bar and Grill,22,"5010 Armour Rd, Columbus, GA 31904",34,"Seafood, Steak, Vegetarian",3,No,0,No,0,No,0,No,0,3,4.2
17330604,Burt's Butcher Shoppe and Eatery,32,"2932 Warm Springs Rd, Columbus, GA 31909",40,Steak,1,No,0,No,0,No,0,No,0,2,4.3
17330087,Chef Lee's Peking Restaurant,28,"6100 Bradley Park Dr, Columbus, GA 31904",40,Chinese,1,No,0,No,0,No,0,No,0,2,4.0
17330137,Country's Barbecue,18,"3137 Mercury Dr, Columbus, GA 31906",35,"BBQ, Southern",2,No,0,No,0,No,0,No,0,2,4.0
17330155,Deorio's,8,"3201 Macon Rd Ste 167, Columbus, GA 31906",41,"Italian, Pizza",2,No,0,No,0,No,0,No,0,1,4.0
17330309,Mellow Mushroom,15,"6100 Veterans Pkwy, Columbus, GA 31909",38,Pizza,1,No,0,No,0,No,0,No,0,2,4.1
17330311,Meritage,8,"1039 1st Ave, Columbus, GA 31901",32,"American, Tapas",2,No,0,No,0,No,0,No,0,3,4.1
17330615,Mongo The Mongolian Fire Pit,28,"7830 - E Veterans Pkwy, Columbus, GA 31909",42,"Asian, Chinese",2,No,0,No,0,No,0,No,0,1,4.2
17330638,The Black Cow,13,"115 A 12th St, Columbus, GA 31901",33,American,1,No,0,No,0,No,0,No,0,2,4.3
17330628,Wood Stone,10,"5739 Whitesville Rd, Columbus, GA 31904",39,"Italian, Mediterranean, Pizza",3,No,0,No,0,No,0,No,0,3,4.0
17330546,Hunter's Pub,12,"11269 GA Hwy 219, Hamilton, GA 31811",36,"American, Seafood, Steak",3,No,0,No,0,No,0,No,0,3,4.4
16643459,Consort Restaurant,18,"4931 50th Street, Consort, AB T0C 1B0",37,"Chinese, Canadian",2,No,0,No,0,No,0,No,0,2,3.0
17334434,Thatcher's Barbeque and Grill,29,"1214 N Wall St, Calhoun, GA 30701",33,"American, BBQ, Southern",3,No,0,No,0,No,0,No,0,2,3.7
17334348,Christian and Jake's Bistro,27,"555 Georgia Hwy 53, Calhoun, GA 30701",37,"Desserts, Sandwich",2,No,0,No,0,No,0,No,0,1,4.4
17334213,Dub's High on the Hog,21,"349 S Wall St, Calhoun, GA 30701",32,BBQ,1,No,0,No,0,No,0,No,0,2,4.4
17334355,Sierra's Mexican Restaurant,27,"500 S. 3rd Avenue, Chatsworth, GA 30705",39,"Mexican, Tex-Mex",2,No,0,No,0,No,0,No,0,1,3.9
17334212,Oakwood Cafe,12,"201 West Cuyler Street, Dalton, GA 30720",40,"BBQ, Breakfast, Southern",3,No,0,No,0,No,0,No,0,1,4.9
17333797,Chili's Grill & Bar,19,"881 College Dr, Dalton, GA 30720",32,American,1,No,0,No,0,No,0,No,0,2,3.8
17334217,Fuji Japanese Steakhouse,24,"1321 W Walnut Ave, Dalton, GA 30720",35,"Japanese, Sushi",2,No,0,No,0,No,0,No,0,3,3.8
17334273,Las Palmas,10,"1331 W Walnut Ave, Dalton, GA 30720",35,Mexican,1,No,0,No,0,No,0,No,0,1,3.8
17334254,Tony's Italian Restaurant & Pizza,33,"933 Market St, Dalton, GA 30720",31,Italian,1,No,0,No,0,No,0,No,0,2,3.7
17333836,Filling Station,15,"316 N Hamilton St, Dalton, GA 30720",35,"American, Burger",2,No,0,No,0,No,0,No,0,1,4.1
17334197,Five Guys Burgers and Fries,27,"1303 W. Walnut Ave., Dalton, GA 30720",37,Fast Food,1,No,0,No,0,No,0,No,0,1,4.1
17333882,Los Pablos,10,"1513 W Walnut Ave Ste 6, Dalton, GA 30720",41,Mexican,1,No,0,No,0,No,0,No,0,1,4.1
17334211,Kobe Hibachi & Sushi,20,"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",48,"American, Japanese, Sushi",3,No,0,No,0,No,0,No,0,2,4.6
17334390,Soho Hibachi,12,"1014 Battlefield Parkway, Fort Oglethorpe, GA 30742",51,Japanese,1,No,0,No,0,No,0,No,0,1,4.3
17334034,Thai Garden,11,"685 Battlefield Pkwy, Fort Oglethorpe, GA 30742",47,Thai,1,No,0,No,0,No,0,No,0,2,4.2
17334414,Southern Bliss Bakery,21,"300 W Patton St., Lafayette, GA 30728",37,"Desserts, Sandwich",2,No,0,No,0,No,0,No,0,1,3.7
17334082,Bailey's Bar-B-Que,18,"5540 Highway 41, Ringgold, GA 30736",35,BBQ,1,No,0,No,0,No,0,No,0,1,4.1
17334364,Farm To Fork,12,"118 Remco Shops Lane, Ringgold, GA 30736",40,"American, Diner, Southern",3,No,0,No,0,No,0,No,0,1,4.3
17334398,Home Plate Grill,16,"7807 Nashville St, Ringgold, GA 30736",37,"American, BBQ, Southern",3,No,0,No,0,No,0,No,0,1,4.2
17334219,Pie Slingers Pizzeria,21,"56A Fieldstone Village Drive, Rock Spring, GA 30739",51,"Italian, Pizza",2,No,0,No,0,No,0,No,0,1,4.1
17335173,Olive Tree Cafe,15,"2513 53rd Avenue, Bettendorf, IA 52722",38,"Indian, Mediterranean, Middle Eastern",3,No,0,No,0,No,0,No,0,2,4.6
17335195,"Red Ginger Sushi, Grill & Bar",29,"793 Middle Rd, Bettendorf, IA 52722",35,"Sushi, Teriyaki",2,No,0,No,0,No,0,No,0,3,4.5
17335225,Crust Stone Oven Pizza,22,"2561 E 53rd Ave, Bettendorf, IA 52722",37,"Burger, Pizza",2,No,0,No,0,No,0,No,0,2,3.9
17335219,Jimmy's Pancake House,21,"2521 - 18th St., Bettendorf, IA 52722",37,"American, Breakfast, Greek",3,No,0,No,0,No,0,No,0,1,4.0
17334965,Trattoria Tiramisu,18,"1804 State St, Bettendorf, IA 52722",35,Italian,1,No,0,No,0,No,0,No,0,2,4.1
17335189,Prairie Grille at SteepleGate Inn,33,"100 W 76th St, Davenport, IA 52806",34,"American, Breakfast",2,No,0,No,0,No,0,No,0,2,3.4
17335156,Tantra Asian Bistro,19,"589 East 53rd St, Davenport, IA 52807",37,Asian,1,No,0,No,0,No,0,No,0,2,4.9
17334717,Chick-fil-A,11,"320 W Kimberly Rd, Davenport, IA 52806",38,Fast Food,1,No,0,No,0,No,0,No,0,1,3.9
17334752,Duck City Bistro,16,"115 E 3rd St, Davenport, IA 52801",33,"American, French",2,No,0,No,0,No,0,No,0,4,3.7
18453427,Frick's Tap,11,"1402 W 3rd Street, IA 52802",27,"American, Bar Food, BBQ",3,No,0,No,0,No,0,No,0,2,0.0
17793744,Los Agaves,10,"4882 Utica Ridge Rd, Davenport, IA 52807",40,Mexican,1,No,0,No,0,No,0,No,0,2,0.0
17334679,Azteca,6,"4811 N Brady St Ste 3, Davenport, IA 52806",42,Mexican,1,No,0,No,0,No,0,No,0,1,4.3
17334718,China Cafe,10,"3018 E 53rd St, Davenport, IA 52807",35,Chinese,1,No,0,No,0,No,0,No,0,2,4.0
17334763,Exotic Thai Restaurant,22,"2303 E 53rd St, Davenport, IA 52807",35,Thai,1,No,0,No,0,No,0,No,0,2,4.1
17335158,Front Street Brewery,20,"208 E River Dr, Davenport, IA 52801",35,American,1,No,0,No,0,No,0,No,0,1,4.3
17334782,Granite City Food & Brewery,27,"5270 Utica Ridge Rd, Davenport, IA 52807",40,American,1,No,0,No,0,No,0,No,0,2,4.0
17334846,Los Agaves,10,"3852 N Brady St, Davenport, IA 52806",36,Mexican,1,No,0,No,0,No,0,No,0,2,4.1
17334853,Machine Shed Restaurant,23,"7250 Northwest Blvd, Davenport, IA 52806",40,American,1,No,0,No,0,No,0,No,0,2,4.1
17335168,Osaka,5,"4901 Utica Ridge Rd, Davenport, IA 52807",40,"Japanese, Sushi",2,No,0,No,0,No,0,No,0,3,4.2
17334958,Texas Roadhouse,15,"4005 E 53rd Street, Davenport, IA 52807",39,"American, BBQ, Steak",3,No,0,No,0,No,0,No,0,2,4.2
17258496,Hickory Park,12,"1404 S Duff Ave, Ames, IA 50010",31,"BBQ, Burger, Desserts",3,No,0,No,0,No,0,No,0,2,4.5
17259395,The Cafe,8,"2616 Northridge Pkwy, Ames, IA 50010",36,"American, Coffee and Tea",2,No,0,No,0,No,0,No,0,2,4.9
17258350,Flying Mango,12,"4345 Hickman Rd, Des Moines, IA 50310",37,"BBQ, Caribbean, Cajun",3,No,0,No,0,No,0,No,0,3,4.5
17258136,Cool Basil,10,"8801 University Ave, Clive, IA 50325",36,"Asian, Sushi, Thai",3,No,0,No,0,No,0,No,0,2,4.1
17258522,HuHot Mongolian Grill,21,"4100 University Avenue, West Des Moines, IA 50266",49,"Asian, Chinese",2,No,0,No,0,No,0,No,0,2,4.0
17259958,Malo,4,"900 Mulberry Street, Des Moines, IA 50309",41,"Latin American, Mexican",2,No,0,No,0,No,0,No,0,2,3.2
17258036,Centro,6,"1007 Locust St, Des Moines, IA 50309",36,"Italian, Pizza",2,No,0,No,0,No,0,No,0,3,4.5
17259368,Fong's Pizza,12,"223 4th Street, Des Moines, IA 50309",36,"Chinese, Pizza",2,No,0,No,0,No,0,No,0,2,4.6
17257684,A Dong Restaurant,17,"1511 High Street, Des Moines, IA 50309",38,"Asian, Vegetarian, Vietnamese, Bubble Tea",4,No,0,No,0,No,0,No,0,1,4.4
17258154,Court Avenue Brewing Company,28,"309 Court Ave, Des Moines, IA 50309",35,"American, Pizza, Bar Food",3,No,0,No,0,No,0,No,0,3,4.2
17259340,Django,6,"210 10th Street, Des Moines, IA 50309",37,French,1,No,0,No,0,No,0,No,0,3,4.3
17259243,Miyabi 9,8,"512 E Grand Ave, Des Moines, IA 50309",37,"Japanese, Sushi",2,No,0,No,0,No,0,No,0,2,4.8
17259625,Zombie Burger + Drink Lab,25,"300 E. Grand Ave., Des Moines, IA 50309",39,"Burger, Desserts, Vegetarian",3,No,0,No,0,No,0,No,0,1,4.2
17259169,Tursi's Latin King,18,"2200 Hubbell Ave, Des Moines, IA 50317",38,"American, Italian",2,No,0,No,0,No,0,No,0,4,4.1
17259166,Tsing Tsao South,16,"4230 Fleur Dr, Des Moines, IA 50321",35,Chinese,1,No,0,No,0,No,0,No,0,1,4.1
17259335,Bandit Burrito,14,"5340 Merle Hay Road, Johnston, IA 50131",39,"Breakfast, Mexican, Southwestern",3,No,0,No,0,No,0,No,0,1,4.0
17259248,Jethro's BBQ,12,"3100 Forest Ave, Des Moines, IA 50311",37,"American, BBQ",2,No,0,No,0,No,0,No,0,2,4.3
17258552,The Machine Shed Restaurant,27,"11151 Hickman Road, Urbandale, IA 50322",39,"American, Breakfast",2,No,0,No,0,No,0,No,0,2,3.8
17259550,Mi Patria,9,"1410 22nd St., West Des Moines, IA 50266",40,Latin American,1,No,0,No,0,No,0,No,0,2,4.0
17259200,Waterfront Seafood Market,25,"2900 University Ave, West Des Moines, IA 50266",46,"Seafood, Sushi",2,No,0,No,0,No,0,No,0,3,4.2
16615894,The Giggling Goat,17,"14 Beerburrum St, Dicky Beach, QLD",34,"Coffee and Tea, Tea, Modern Australian",3,No,0,No,0,No,0,No,0,1,3.6
17342816,Burnt Toast Cafe,16,"1220 Iowa St, Dubuque, IA 52001",31,Breakfast,1,No,0,No,0,No,0,No,0,1,3.4
17342498,Catfish Charlie's,17,"1630 E 16th St, Dubuque, IA 52001",33,Seafood,1,No,0,No,0,No,0,No,0,2,3.3
17342648,Salsa's Mexican Restaurant,26,"1091 Main St, Dubuque, IA 52001",31,Mexican,1,No,0,No,0,No,0,No,0,1,3.4
17342781,Tony Roma's,11,"350 Bell St, Dubuque, IA 52001",30,"American, BBQ, Seafood",3,No,0,No,0,No,0,No,0,2,3.3
17342799,Vinny Vanucchi's,16,"180 Main Street, Dubuque, IA 52001",34,Italian,1,No,0,No,0,No,0,No,0,2,3.4
17342772,Champps Americana,17,"3100 Dodge St., Dubuque, IA 52003",33,"American, Burger, Sandwich",3,No,0,No,0,No,0,No,0,2,3.5
17342771,Fiesta Cancun,13,"2515 NW Arterial, Dubuque, IA 52002",35,Mexican,1,No,0,No,0,No,0,No,0,1,3.6
17342548,Happy Joe's Pizza & Ice Cream,29,"855 Century Dr, Dubuque, IA 52002",33,"Desserts, Pizza, Ice Cream",3,No,0,No,0,No,0,No,0,1,3.5
17342556,Houlihan's,10,"1795 Greyhound Park Rd, Dubuque, IA 52001",41,"American, Burger",2,No,0,No,0,No,0,No,0,2,3.6
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,38,"3187 University Ave, Dubuque, IA 52001",38,"Japanese, Steak, Sushi",3,No,0,No,0,No,0,No,0,3,3.7
17342576,Kalmes Breaktime Bar & Grill,28,"1097 Jackson St, Dubuque, IA 52001",34,"American, Burger",2,No,0,No,0,No,0,No,0,2,3.6
17342770,L. May Eatery,13,"1072 Main St, Dubuque, IA 52001",31,"International, Pizza",2,No,0,No,0,No,0,No,0,3,3.8
17342585,Los Aztecas,11,"2700 Dodge St, Dubuque, IA 52003",32,Mexican,1,No,0,No,0,No,0,No,0,1,3.5
17342494,Manna Java World Cafe,21,"700 Locust St, Dubuque, IA 52001",32,"Breakfast, Pizza",2,No,0,No,0,No,0,No,0,1,3.5
17342594,Mario's Italian Restaurant,26,"1298 Main St, Dubuque, IA 52001",31,"American, Italian",2,No,0,No,0,No,0,No,0,2,3.6
17342625,Pepper Sprout Incorporated,26,"378 Main St, Dubuque, IA 52001",30,American,1,No,0,No,0,No,0,No,0,3,3.6
17342652,Shot Tower Inn,14,"290 Locust St, Dubuque, IA 52001",32,"Italian, Pizza",2,No,0,No,0,No,0,No,0,2,3.6
17342665,Sunshine Family Restaurant,26,"401 Central Ave, Dubuque, IA 52001",34,"American, Breakfast, Burger",3,No,0,No,0,No,0,No,0,1,3.5
17342810,Watershed Cafe,14,"51 W 32nd Street, Dubuque, IA 52001",35,"American, Burger, Pizza, Cafe",4,No,0,No,0,No,0,No,0,2,3.7
17342775,Woodfire Grille,15,"301 Bell Street, Dubuque, IA 52001",34,"American, Seafood, Steak",3,No,0,No,0,No,0,No,0,4,3.6
16612028,The Belle General,17,"12 Shelly Beach Rd, East Ballina, NSW",37,Cafe,1,No,0,No,0,No,0,No,0,2,4.1
17536645,Jehova es Mi Pastor Tacos y Burritos,36,"135 W. Main Street, Fernley, NV 89408",37,Mexican,1,No,0,No,0,No,0,No,0,1,3.7
16613507,Flaxton Gardens,15,"313 Flaxton Drive, Flaxton, QLD",31,"Tea, Modern Australian",2,No,0,No,0,No,0,No,0,3,3.5
16607969,Bespoke Harvest,15,"16 Grant St, Forrest, VIC",25,"Cafe, Australian",2,No,0,No,0,No,0,No,0,2,3.7
17374405,Houndstooth Grill & Tavern,26,"6323 Grand Hickory Dr Ste 200A, Braselton, GA 30517",51,"American, Sandwich, Seafood",3,No,0,No,0,No,0,No,0,2,4.4
17375060,Hawg Wild BBQ & Catfish House,29,"515 Grant Street, Clarkesville, GA 30523",40,"BBQ, Burger, Seafood",3,No,0,No,0,No,0,No,0,1,4.1
17375164,Bourbon Street Grille,21,"90 Public Sq N, Dahlonega, GA 30533",35,"American, Burger, Cajun",3,No,0,No,0,No,0,No,0,2,3.8
17374552,Corkscrew Cafe,14,"51 W Main St, Dahlonega, GA 30533",33,Not Specified,1,No,0,No,0,No,0,No,0,3,3.9
17375078,Smokin Gold BBQ,15,"59 E Main St, Dahlonega, GA 30533",33,BBQ,1,No,0,No,0,No,0,No,0,1,3.9
17375049,Hoka-Hoka Japanese Steak & Sushi,32,"617 North Grove Street, Dahlonega, GA 30533",43,"Chinese, Japanese, Thai",3,No,0,No,0,No,0,No,0,1,4.4
17375077,Shenanigan's Irish Pub,22,"87 N. Chestatee St., Dahlonega, GA 30533",40,"Bar Food, Seafood, Vegetarian",3,No,0,No,0,No,0,No,0,2,4.1
17375141,Fish Tales Lakeside Grille,26,"6330 Mitchell Street, Flowery Branch, GA 30542",46,Seafood,1,No,0,No,0,No,0,No,0,2,3.8
17375198,Antebellum,10,"5510 Church Street, Flowery Branch, GA 30542",44,"American, Southern",2,No,0,No,0,No,0,No,0,3,4.3
17375180,Moonie's Texas Barbecue,23,"5545 Atlanta Highway, Flowery Branch, GA 30542",46,"BBQ, Sandwich",2,No,0,No,0,No,0,No,0,1,4.1
17375072,Atlanta Highway Seafood Market,30,"227 Atlanta Highway Suite 900, Gainesville, GA 30501",52,"Sandwich, Seafood, Cajun",3,No,0,No,0,No,0,No,0,2,4.9
17375047,Eat at Thai,11,"975 Dawsonville Hwy, Gainesville, GA 30501",42,Thai,1,No,0,No,0,No,0,No,0,1,4.6
17375074,Smoke House BBQ and Catering,28,"3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507",73,BBQ,1,No,0,No,0,No,0,No,0,2,3.8
17374921,2 Dog,5,"317 Spring St SE, Gainesville, GA 30501",39,"American, European, Sandwich",3,No,0,No,0,No,0,No,0,2,4.2
17374819,Longstreet Cafe,15,"1043 Riverside Terrace, Gainesville, GA 30501",45,Southern,1,No,0,No,0,No,0,No,0,1,4.3
17375089,Re-Cess,7,"118 Bradford St NE, Gainesville, GA 30501",41,"American, Southern",2,No,0,No,0,No,0,No,0,2,4.2
17375214,Bodensee,8,"64 Munich Strasse, Helen, GA 30545",34,German,1,No,0,No,0,No,0,No,0,3,3.8
17374951,Hofer's Bakery & Cafe,21,"8758 N Main St, Helen, GA 30545",31,"German, Ice Cream",2,No,0,No,0,No,0,No,0,1,3.9
17374978,Troll Tavern,12,"8590 N Main St Ste B, Helen, GA 30545",37,"Burger, German, Sandwich",3,No,0,No,0,No,0,No,0,2,2.2
17375104,The Nacoochee Village Tavern & Pizzeria,39,"7275 S Main St., Helen, GA 30545",32,"Italian, Pizza, Sandwich",3,No,0,No,0,No,0,No,0,1,4.0
16604358,Blue Bean Love Cafe,19,"115 Main Rd, Hepburn Springs, Hepburn Springs, VIC",50,"Cafe, Coffee and Tea, Modern Australian",3,No,0,No,0,No,0,No,0,2,3.8
16604896,La Trattoria of Lavandula,25,"350 Hepburn-Newstead Road, Hepburn Springs, VIC",47,"Italian, Fusion, Cafe",3,No,0,No,0,No,0,No,0,1,3.8
16612550,5 Little Pigs,13,"64 Owen St, Huskisson, NSW",26,"Breakfast, Modern Australian",2,No,0,No,0,No,0,No,0,2,4.1
16606299,Beach Box Cafe,14,"6a Ramsay Blvd, Inverloch, VIC",30,"Burger, Coffee and Tea, Modern Australian",3,No,0,No,0,No,0,No,0,1,3.7
16605794,Funkey Monkey,13,"26 Myer street, Lakes Entrance, VIC",35,"Breakfast, Coffee and Tea",2,No,0,No,0,No,0,No,0,1,3.8
17557488,Burger Queen Drive In,21,"109 S F St, Lakeview, OR 97630",30,"Burger, Desserts, Sandwich",3,No,0,No,0,No,0,No,0,1,3.6
17452342,Blue Orchid Thai Restaurant,27,"129 N 10th St, Lincoln, NE 68508",32,Thai,1,No,0,No,0,No,0,No,0,2,4.5
16611498,Stillwater on Belmore,21,"27 Belmore Rd,, Lorn, NSW",25,"Breakfast, Coffee and Tea",2,No,0,No,0,No,0,No,0,2,3.6
17842104,Mr.,3,"23 Victoria St, Macedon, VIC",28,Cafe,1,No,0,No,0,No,0,No,0,2,3.5
17501291,Emilio's Cuban Cafe,19,"402 Ga. Highway 247, Bonaire, GA 31005",38,"Coffee and Tea, Cuban, Latin American",3,No,0,No,0,No,0,No,0,2,3.9
17500759,Ingleside Village Pizza,23,"2395 Ingleside Ave, Macon, GA 31204",35,"Pizza, Sandwich",2,No,0,No,0,No,0,No,0,1,4.9
17500767,Jim Shaw's Seafood Grill & Bar,30,"3040 Vineville Ave, Macon, GA 31204",35,Seafood,1,No,0,No,0,No,0,No,0,2,4.6
17500819,Mandarin Chinese Restaurant,27,"3086 Riverside Dr, Macon, GA 31210",34,"Chinese, Thai",2,No,0,No,0,No,0,No,0,2,4.5
17500911,Rookery,7,"543 Cherry St, Macon, GA 31201",30,"Burger, Desserts, Bar Food",3,No,0,No,0,No,0,No,0,2,4.5
17501439,Dovetail,8,"543 Cherry St, Macon, GA 31201",30,Not Specified,1,No,0,No,0,No,0,No,0,3,3.8
17501279,Bonefish Grill,14,"5080 Riverside Dr, Macon, GA 31210",34,"American, Seafood",2,No,0,No,0,No,0,No,0,3,4.1
17500695,Downtown Grill,14,"562 Mulberry St, Macon, GA 31201",32,Steak,1,No,0,No,0,No,0,No,0,4,4.0
17501298,Greek Corner Deli,17,"587 Cherry St, Macon, GA 31201",30,"Desserts, Greek, Sandwich",3,No,0,No,0,No,0,No,0,1,4.3
17500847,Natalia's,9,"201 North Macon St., Macon, GA 31210",36,"European, Italian, Mediterranean",3,No,0,No,0,No,0,No,0,4,4.2
17500872,Papouli's Mediterranean Cafe & Market,37,"121 Tom Hill Sr Blvd, Macon, GA 31210",37,"Greek, Mediterranean, Vegetarian",3,No,0,No,0,No,0,No,0,1,4.2
17501315,Benson's Steak and Sushi,24,"1289 S Houston Lake Rd, Warner Robins, GA 31088",47,"American, Chinese, Sushi",3,No,0,No,0,No,0,No,0,2,3.7
17501201,My Fathers Place,16,"2507 Moody Rd, Warner Robins, GA 31088",38,Italian,1,No,0,No,0,No,0,No,0,2,3.7
17501247,Sushi Thai Restaurant,21,"2624 Watson Blvd Ste D, Warner Robins, GA 31093",47,"Japanese, Sushi, Thai",3,No,0,No,0,No,0,No,0,1,3.7
17501281,The Mellow Mushroom,19,"710 Lake Joy Road, Warner Robins, GA 31088",42,"Pizza, Sandwich, Vegetarian",3,No,0,No,0,No,0,No,0,2,3.8
17501143,El Jalisciense Mexican Restaurant,33,"1224 Russell Pkwy, Warner Robins, GA 31088",42,Mexican,1,No,0,No,0,No,0,No,0,1,4.1
17501292,Greek Village,13,"1801 Watson Blvd, Warner Robins, GA 31093",41,"American, Greek, Seafood",3,No,0,No,0,No,0,No,0,2,4.0
17501308,Martin's BBQ,12,"102 S Armed Forces Boulevard, Warner Robins, GA 31088",53,BBQ,1,No,0,No,0,No,0,No,0,2,4.2
17501301,Thai Pepper,11,"1806 Russell Parkway, Warner Robins, GA 31088",45,"Japanese, Sushi, Thai",3,No,0,No,0,No,0,No,0,1,4.0
17501268,Zen Japanese Steakhouse and Sushi Bar,37,"4086 Watson Blvd, Warner Robins, GA 31093",41,"Japanese, Steak, Sushi",3,No,0,No,0,No,0,No,0,3,4.1
16611701,Star Buffet,11,"58 Hanbury St, Mayfield, NSW",28,Asian,1,No,0,No,0,No,0,No,0,2,2.9
17482142,Triangle Restaurant,19,"21053 State Hwy M28, Mc Millan, MI 49853",40,"Breakfast, Burger",2,No,0,No,0,No,0,No,0,1,2.4
16609169,Three Anchors,13,"2 Flinders Pde, Middleton Beach, WA",35,"Bar Food, Modern Australian",2,No,0,No,0,No,0,No,0,3,3.8
